 Mean of the integrated profile, Standard deviation of the integrated profile, Excess kurtosis of the integrated profile, Skewness of the integrated profile, Mean of the DM-SNR curve, Standard deviation of the DM-SNR curve, Excess kurtosis of the DM-SNR curve, Skewness of the DM-SNR curve,target_class
99.640625,50.35836176,0.479654457,0.281795601,4.872909699,29.37132077,6.279381685,39.23546861,0.0
130.03125,51.30423007,0.005599218,-0.100253398,2.595317726,17.92813911,9.490378828,103.5670226,0.0
87.4453125,38.90429134,0.638496694,1.80008254,4.0861204010000005,23.83317384,6.986323994,53.38874566,0.0
82.28125,38.41568232,0.681826858,1.993163682,9.280100334,36.92203625,4.172112145,17.22504605,0.0
145.71875,52.99777966,-0.266512522,-0.162574079,2.9908026760000004,16.86020871,7.505273742000001,70.69582285,0.0
108.59375,41.52341913,0.188093211,1.0081367490000002,3.223244147,,7.810566296,65.62648358,0.0
23.4375,31.92783611,5.186538665,29.27567544,41.97491639,62.68876009,1.484328018,1.424919181,1.0
131.1953125,45.69875179,,0.4531567589999999,2.107023411,13.22566867,10.15351255,142.90720919999998,0.0
142.4296875,45.6078193,-0.1910660539999999,0.384655737,2.433946488,17.68560867,8.80983049,88.67903572,0.0
129.09375,49.64254059,-0.009947698,-0.2981398289999999,1.280100334,11.17342637,13.82919582,251.5620685,0.0
101.71875,48.48420128,0.360482542,0.093926219,1.130434783,,15.3816049,309.6778368,0.0
101.1171875,41.31616306,0.479362452,0.7412838979999999,1.7566889630000002,14.95445137,10.6259377,133.3175404,0.0
11.8203125,37.25826955,5.340501841,28.65597499,146.7257525,75.39944935,-0.29078496,-1.2193067359999998,1.0
43.984375,31.09008694,4.307838399,23.46514359,46.1680602,64.45307087,1.295862671,0.834444663,1.0
109.09375,53.60801559,0.376658565,-0.037571122,3.549331104,18.63247088,6.77192239,55.94526476,0.0
126.125,39.72562146,0.094106379,0.258664776,6.007525084,32.22370246,5.6943685020000006,32.58890118,0.0
116.9140625,45.74266118,,0.11728238,2.545150502,14.6437792,9.016423727,,0.0
108.796875,51.81100863,0.115286159,-0.44638146,19.07190635,44.8235468,2.4206077930000003,5.228385948000001,0.0
45.4609375,31.83107325,4.286203498,24.4083264,32.34949833,70.7606304,2.042045117,2.616414876,1.0
112.4765625,49.64939023,-0.0794245829999999,-0.324262383,1.055183946,12.13291626,15.36969783,273.0186347,0.0
128.765625,51.05304906,-0.02666142,-0.326624483,1.010033445,12.37032671,14.65150419,240.2846517,0.0
111.890625,48.67481933,,0.348022362,1.571070234,14.82870304,11.67998048,152.994336,0.0
126.8125,50.92469164,,-0.063279589,3.683110368,21.99298495,7.146167244,55.53004751,0.0
89.3359375,42.77087892,1.203622763,2.942802735,7.311036789,33.7223601,5.172775286,27.67197695,1.0
77.7578125,39.44651167,0.7151567640000001,2.04921959,4.007525084,23.82101129,6.739208753,48.55576375,0.0
66.6484375,34.90334642,1.7504834319999998,7.067232882000001,30.5451505,67.31738932,2.076476872,2.784666764,1.0
132.3984375,49.09021349,0.03553109,-0.455355488,1.64632107,14.15269671,10.59662452,133.4742155,0.0
106.09375,51.14355371,0.37112298,-0.193401103,2.56270903,16.96928902,9.531867083,,0.0
127.546875,43.77800164,,0.442251944,1.494983278,15.68371996,11.98214192,155.54151399999998,0.0
122.796875,38.52847149,0.23387258,0.930405025,3.491638796,22.04314932,7.444853685,59.85028954,0.0
111.0078125,49.52548209,0.23237183,0.018906116,2.04180602,15.46913827,9.844001043,115.0261751,0.0
118.9765625,39.389772,,0.992917356,4.206521738999999,25.58604064,6.877820822,50.411227,0.0
100.7421875,56.13797819,0.515803279,-0.24595624,2.178929766,14.67096503,9.70041963,117.5145097,0.0
135.6171875,50.80002477,0.018803666,0.022932035,33.05852843,69.01623520000001,1.731884099,1.237843913,0.0
104.0078125,49.26831767,0.095369523,-0.10207481,2.735785953,17.95545651,8.852379633,90.25226906,0.0
111.5625,42.10213586,0.319276476,0.5741044120000001,1.281772575,13.76650856,13.80589309,218.0103307,0.0
119.015625,44.7665794,0.051436341,0.361735196,2.08277592,17.87280415,9.490885233,96.03256108,0.0
103.25,38.34363539,0.239107553,0.85102478,1.5409699,11.44037153,12.88740309,228.0012918,0.0
95.6640625,43.98069131,,0.764836925,3.802675585,24.71072492,7.071848148,51.99621988,0.0
131.015625,50.17375814,-0.023811665,-0.109317923,3.030100334,20.79810008,7.792756461000001,65.61212762,0.0
116.3671875,37.81738008,0.335528622,1.578127136,2.987458194,20.29874726,8.655807288,82.77465089,0.0
105.8984375,49.49997472,0.471428523,0.080641214,3.214882943,21.27782017,9.331759528,94.1592993,0.0
135.9765625,49.9896028,-0.00653885,0.025846154,3.535953177,22.78981785,7.227771137,55.53884248,0.0
122.3828125,45.86616419,0.070618985,-0.143735262,5.848662207,,5.613766244,33.89994103,0.0
82.0703125,34.79407807,1.51109025,5.921365217000001,4.902173913,,5.792550381,36.6815458,0.0
46.9375,40.08131384,3.669646083,14.43963434,103.6204013,82.38329976,0.0182737769999999,-1.259884185,1.0
97.40625,42.12730659,0.248544022,1.036234918,1.60451505,14.92892682,12.49529071,173.90177849999998,0.0
113.2265625,39.00705362,0.264484297,0.868265087,2.010869565,12.30713618,10.70467007,168.3046614,0.0
103.6875,51.34773455,0.082310555,-0.282848453,1.238294314,14.60205368,13.51136201,195.0666436,0.0
124.59375,54.12232059,0.157366957,-0.331439442,1.031772575,12.58419114,14.51642402,235.96951690000003,0.0
131.2109375,53.13979975,0.2109476739999999,-0.41093587,6.445652174,28.92539515,4.926029666,,0.0
110.484375,49.99265327,,0.027307817,1.720735786,14.53506675,12.50947575,177.4734706,0.0
87.875,52.16814761,0.6799926609999999,0.167300839,1.510033445,11.94422936,14.33942524,256.996328,0.0
121.8203125,44.99885998,0.1491659719999999,0.7807870920000001,0.713210702,10.5317894,19.6561165,421.3978755,0.0
106.9609375,42.54067949,0.153960964,0.831103105,5.339464883,27.46146856,5.913391173,36.30364475,0.0
143.7578125,52.1938613,-0.0903523369999999,-0.566504227,1.818561873,13.14409553,10.89033281,153.8544443,0.0
121.09375,49.36288419,0.239519351,-0.0782224,4.431438127,25.77840638,7.106856426,53.12394169,0.0
130.7109375,46.34553517,0.2800458489999999,0.279928772,5.199832776,,5.60019273,34.67196599,0.0
119.421875,57.5626845,0.090767973,-0.59893797,0.805183946,8.975422026,20.9789777,548.5086977000001,0.0
125.734375,52.65772207,0.0265166729999999,-0.429632907,4.850334448,29.93619483,6.361837307999999,40.25501275,0.0
87.4921875,36.30685113,0.530112276,2.589171104,1.684782609,17.20018285,11.2022363,131.37987859999998,0.0
124.828125,50.58673081,0.233563176,-0.286907608,2.342809365,13.94996578,9.226187636,117.3081459,0.0
145.8515625,44.79224435,-0.122567256,0.217525923,5.22826087,28.10555065,6.000127441,37.37177524,0.0
122.625,51.30058479,,0.015763085,3.89548495,20.77398553,6.885338583999999,55.6753551,0.0
124.125,53.20068139,-0.073382318,-0.585393085,4.157190635,26.10322396,6.849874785,48.52690135,0.0
133.9296875,53.304723,-0.171329376,-0.371432815,10.82023411,46.76982661,4.111147919,14.9994078,0.0
135.4375,45.68040301,-0.0307943979999999,-0.09442335,2.764214047,16.69491913,7.811973784,75.47183172,0.0
110.40625,52.23331634,0.081652291,-0.184331532,2.509197324,15.22564119,9.017877224,104.6292027,0.0
106.765625,50.58184648,0.558109031,0.312382481,4.883779264,22.83444937,5.764058184,38.70616454,0.0
116.3828125,49.66939467,-0.049420372,-0.120417847,1.893812709,14.45190138,11.15789389,,0.0
131.40625,52.96924779,0.067051822,-0.366704922,175.57859530000002,88.16542302,-1.186196012,-0.224693974,0.0
109.9765625,45.91763428,0.198342059,0.3401066889999999,4.0551839460000005,18.88626312,6.211898566,48.3122792,0.0
115.671875,50.74755372,0.168198768,-0.102402564,1.39632107,14.41751257,11.92029075,158.8253249,0.0
108.7890625,57.30478442,0.350768669,-0.474729301,7.779264213999999,35.31671946,4.810001572,22.97893959,0.0
119.1875,53.35329623,0.2490545239999999,-0.163376516,1.575250836,10.89084744,13.09389137,255.2734239,0.0
30.3359375,35.84259803,4.838853688,24.78356363,73.26505017,62.77812351,0.911988209,0.59605133,1.0
133.703125,59.4081959,-0.043122941,-0.648617371,2.489966555,18.54383038,9.375479552,97.82009565,0.0
128.609375,36.80485582,0.071096853,1.626486381,2.410535117,20.53216392,9.174610688,88.19816981,0.0
108.6796875,48.33281972,0.306644264,0.242935783,2.191471572,,9.520359499,120.8918703,0.0
111.4296875,43.00157766,,0.695103185,2.148829431,19.71667012,9.788068999,98.6202991,0.0
90.90625,49.94644593,0.565119762,0.261256327,3.706521739,18.08212381,7.054453341,62.85930096,0.0
115.1015625,39.50728569,0.419871139,1.191035162,1.222408027,11.98148095,13.27578796,,0.0
76.3046875,40.31759824,1.586844849,5.187632711,9.080267559,,4.561970168999999,21.33031538,1.0
55.6015625,30.84166719,3.76265049,19.62593194,15.85451505,46.80919683,3.407549073,11.38513296,1.0
100.515625,36.47987124,0.591290886,1.937280597,2.175585284,17.13245485,9.131698471,,0.0
108.3203125,49.2625196,0.394893807,-0.0339047389999999,6.381270903,30.36841978,5.307883728999999,28.88554142,0.0
125.0859375,48.52770268,0.117176155,-0.161452856,2.931438127,15.73692529,8.527112498,95.27023873,0.0
112.2109375,37.97689518,0.145706082,0.846613686,21.95986622,58.82284549,2.47074354,4.445478946000001,0.0
147.3515625,56.18379296,-0.5055790960000001,-0.375884674,28.22491639,56.72964767,1.740970967,1.5499614869999998,0.0
82.328125,33.762291600000005,1.403836161,5.352269655,2.086120401,18.42289658,9.510244416,94.88604956,1.0
119.0859375,52.88977739,0.0067847559999999,-0.336793784,2.299331104,17.81334003,8.686934568,82.20653747,0.0
79.2421875,40.4202042,0.659733544,1.65524854,2.519230769,14.05973156,9.053786519,112.9455313,0.0
139.9375,54.93543796,-0.243763805,-0.137014479,2.061036789,13.55857305,10.67113769,147.6811297,0.0
119.0859375,48.97464704,0.105638908,-0.183858076,2.137123746,11.88410843,10.91773252,184.0555864,0.0
132.890625,41.22427879,-0.097539534,0.72805016,2.633779264,16.43003804,8.85201979,96.2484574,0.0
117.6796875,47.45704202,0.214801403,-0.13550329,2.731605351,21.99328807,8.401668908,71.5876406,0.0
109.046875,48.31146658,0.122395459,0.107346603,12.27508361,43.52340025,3.528078008,11.31375951,0.0
134.5078125,48.75608874,-0.031635558,-0.131965934,0.7642140470000001,11.91586687,18.58770705,369.8968388,0.0
95.03125,38.48456214,,1.583800289,2.834448161,15.40461048,7.85754174,83.87005489,0.0
116.1171875,47.00658549,,0.12854985,1.7433110369999998,13.65773075,10.74606482,142.8953129,0.0
89.4375,39.44908705,0.70914704,2.225240098,1.358695652,12.83973503,12.59564802,192.27405080000003,0.0
121.7421875,41.37863392,-0.057441728,0.499236443,2.2449832780000003,15.25697439,9.455407296,110.5067863,0.0
117.6484375,56.29478632,0.246347137,-0.734207706,5.134615385,,6.07595599,36.85093414,0.0
109.921875,45.71610927,0.8305271009999999,1.201138911,1.099498328,10.74386967,15.74127483,308.9036684,0.0
138.2265625,42.48606662,0.079292574,0.0010937219999999,2.402173913,,9.824051702,111.1462741,0.0
135.125,45.78891787,,0.5124788570000001,3.928929766,20.72621656,6.818461632999999,53.39283364,0.0
93.2734375,34.48770497,0.733140039,3.1082397210000003,2.045150502,15.17086524,9.588639417,110.0131655,0.0
71.9375,38.1859656,1.911070577,5.521995558,14.90719064,45.99168074,3.295937555,10.25347973,1.0
110.0234375,41.12432842,0.36020389,0.457952387,1.797658863,,11.45351851,146.2697753,0.0
136.4140625,44.89180175,0.174420004,0.5130121910000001,2.801003344,16.10652869,9.21060631,110.3234872,0.0
119.3359375,59.93593941,0.1593631,-0.743025397,21.43060201,58.8720002,2.499517144,4.595172652,0.0
110.6640625,46.55847757,,0.125224384,3.012541806,19.65685588,8.038274524,,0.0
144.6875,43.27830541,-0.218640807,0.800714947,0.7993311040000001,,16.79253067,336.69401610000006,0.0
132.8671875,49.19180748,,0.117948082,3.33361204,21.28186945,7.854085802999999,68.74492959,0.0
102.59375,49.82209561,0.476667379,0.159972238,1.837792642,16.17774731,11.31276945,141.8802693,0.0
91.609375,38.69779434,0.460358696,1.379765935,2.878762542,16.27094535,7.734933637999999,76.79883396,0.0
113.8203125,46.79684044,0.155816575,0.2881240969999999,2.547658863,18.89568892,9.391013154,96.98527908,0.0
132.0546875,45.45848185,,-0.01425059,2.697324415,14.70468583,8.163539989,93.45994817,0.0
119.8515625,48.07547612,0.05230828,0.068631967,6.429765886,34.03432632,5.459486149,29.39018788,0.0
83.6171875,36.33333548,0.691334013,2.803815935,1.775083612,13.22839304,11.02109273,156.1286436,0.0
87.2421875,42.00088282,,1.034822541,2.602842809,17.71660857,8.81931303,88.84119931,0.0
109.203125,40.56637296,0.533097142,1.113952611,0.7759197320000001,10.57731317,16.82876145,331.18064310000005,0.0
108.3515625,38.79827433,0.1113148009999999,1.140288415,10.75250836,41.25567502,3.825997516,13.44164451,0.0
117.875,47.49194011,,-0.1162548819999999,2.218227425,13.92526765,9.865508129,129.9797767,0.0
116.671875,46.00867944,0.27486252,0.610120341,2.466555184,,9.081120276,108.544379,0.0
115.296875,52.73642589,0.065967181,-0.280413029,2.60367893,17.23965794,8.715628462,90.58752821,0.0
116.21875,46.45914494,0.009649924,0.261443002,3.264214047,19.87520658,7.838087501,72.6315441,0.0
117.984375,46.0385342,0.152750407,0.237617944,1.964046823,12.87382342,10.57615725,153.2166075,0.0
25.9765625,32.72242753,5.105107217,27.61179429,59.46070234,66.25276642,1.262784744,0.8329442429999999,1.0
106.8515625,48.63866933,,0.548142414,1.491638796,13.83161145,12.46782468,180.2984337,0.0
119.21875,50.33713489,,-0.172513489,2.9715719060000003,16.0305163,7.772458766000001,79.40887374,0.0
126.4140625,58.12601173,-0.013340833,-0.532209426,2.147157191,17.20207706,12.08661664,162.8466883,0.0
121.640625,49.2626466,-0.0351428529999999,-0.227049455,3.702341137,20.18824523,7.286702197999999,62.13492001,0.0
109.3359375,50.30178882,0.2069145039999999,0.053811115,2.439799331,16.7386128,9.648613261,109.1909892,0.0
135.359375,40.70813309,-0.03603396,0.418979476,4.093645485,23.41928271,6.389304736000001,43.73876364,0.0
154.984375,46.20250676,-0.774768832,1.336436488,0.7575250840000001,10.63783878,20.80079772,468.4882283,0.0
121.2578125,49.84354367,,-0.034193173,1.097826087,11.47294164,14.44873964,252.3133722,0.0
155.203125,47.78636694,-0.399585906,0.036575038,1.860367893,17.23523267,11.25607027,136.5748564,0.0
43.3046875,33.89633982,3.87815475,18.82047551,39.47993311,62.31246459,1.826541499,2.669156358,1.0
136.90625,51.65774348,0.109810768,-0.302109158,32.32190635,73.40784422,1.946169217,1.993991616,0.0
140.0625,48.81241997,-0.3375574289999999,0.0126176639999999,2.362040134,,10.57168581,127.3650613,0.0
74.8359375,39.23940489,,2.26605696,7.630434782999999,31.56297326,4.415968846,19.88177884,0.0
111.0390625,50.45920418,0.662563041,0.537520367,8.74916388,38.00634462,4.566126261,20.39295779,0.0
138.90625,57.12519659,0.097387983,-0.606758686,2.769230769,16.44562104,8.264412891000001,82.90553636,0.0
139.015625,58.79798365,-0.192766525,-0.815722889,16.56103679,48.25907772,2.760739237,6.264506301,0.0
116.0078125,31.4837498,0.2980944789999999,3.10237252,4.201505017,26.2221733,6.450990922999999,41.88590782,0.0
118.2265625,48.00833503,,-0.099101522,1.820234114,13.10028052,11.79924513,175.7650929,0.0
75.1015625,35.11918098,2.198113989,8.981400545,20.89464883,54.02381432,2.580942125,5.568507205,1.0
84.5390625,40.82793589,1.7895637359999998,4.561213836,3.56270903,,8.323706163999999,73.56392192,1.0
55.3828125,30.77111092,3.857607027,21.10991985,32.47491639,68.85065904,1.981252934,2.482175712,1.0
101.625,44.37693658,0.235900639,0.294298703,2.964882943,16.88557114,8.097641057,81.79775406,0.0
128.9609375,54.80567978,0.067314553,-0.668747191,9.407190635,40.42004265,4.524069699,19.51918721,0.0
102.65625,41.9784985,0.281853995,0.948698167,3.215719064,19.5953706,8.83141654,91.56367836,0.0
24.1953125,27.61143858,6.136716697000001,42.8259995,57.713210700000005,66.03356696,1.321973986,0.992863952,1.0
119.921875,52.96706072,,-0.249491312,1.801003344,13.93458915,10.90804338,147.4031535,0.0
83.078125,35.23173493,0.7135329229999999,3.185029783,4.108695652,19.81317147,6.206876662000001,46.5659374,0.0
137.1875,39.25970222,-0.3437777929999999,0.921829483,4.3595317730000005,24.6941729,6.828128427999999,50.56500522,0.0
122.5625,45.47367886,0.062036439,0.417906661,2.9640468230000003,21.71119061,8.214987299999999,71.95736758,0.0
125.1171875,52.60163096,0.2428584869999999,-0.403626809,1.048494983,10.08870305,16.6557956,360.4309041,0.0
110.953125,48.86138867,0.373997862,0.034616752,5.5409699,30.40079255,5.870212131000001,34.77982706,0.0
102.7890625,44.21037285,0.34302497,0.4362361489999999,1.518394649,13.34287339,12.00633221,171.3676048,0.0
116.390625,44.89053254,,0.458156132,2.907190635,16.32576749,8.400373883,88.71510009999999,0.0
123.953125,55.56399174,0.108472818,-0.507146063,3.133779264,17.775462100000002,8.002529307,75.72316194,0.0
118.3125,56.67295844,0.138272744,-0.346147534,2.090301003,18.67993593,9.821232886,102.3440265,0.0
117.984375,49.07519491,0.271977946,0.313659493,13.77926421,45.28094874,3.234842634,9.235389087,0.0
118.828125,46.88385073,,0.44964409,2.284280936,15.26546982,10.22078079,127.9772257,0.0
131.09375,46.18973058,-0.090160694,0.028180725,6.253344482,,5.475468198,31.50588222,0.0
141.15625,49.02796356,-0.111088336,-0.054118624,1.3361204009999998,10.99083228,14.65963718,278.2370854,0.0
102.5625,41.56278195,0.4797352239999999,1.079444406,3.54264214,21.84689093,7.139755142,56.34375043,0.0
107.6953125,42.26563294,0.301281845,0.913859927,2.120401338,19.33468348,9.854914538,101.5080362,0.0
146.3359375,68.74491769,,-0.810518903,116.4264214,83.16912959999999,-0.608066993,,0.0
95.0703125,44.27721331,0.138561472,0.661345681,2.142140468,13.35180759,9.881606723,134.23141030000002,0.0
144.8828125,58.61162175,-0.2202392739999999,-0.6503591320000001,3.741638796,19.4849905,7.1204801060000005,,0.0
107.1875,46.81174899,0.166867404,0.202784095,0.512541806,8.917346773,22.98170094,596.8352106000001,0.0
137.4609375,49.54652207,-0.138500168,-0.117445837,0.996655518,12.3911308,14.92610867,248.8065027,0.0
131.8046875,49.18635777,,-0.387176875,2.50083612,16.24033026,8.800499782000001,93.16384106,0.0
130.171875,53.4092556,0.0902765169999999,-0.389750559,1.10367893,11.53912727,14.17907221,246.5275702,0.0
96.2265625,42.80975627,,1.376788786,3.525919732,17.62139445,6.816774998,60.33548428,0.0
42.2109375,35.01822123,4.385239948,20.81496821,32.83026756,63.10692302,1.98200815,2.8987983610000003,1.0
139.75,37.71335142,-0.153380714,1.10778472,1.938963211,12.516028,10.94015863,165.90398380000002,0.0
82.9375,36.952831,0.6977313159999999,2.350332507,3.066053512,19.99577258,7.67036815,64.33345306,0.0
111.9765625,50.20154144,0.1972720339999999,-0.164020622,124.9632107,79.62433947,-0.871444379,-1.0981838590000002,0.0
120.6640625,51.88151726,0.033678402,-0.7486570779999999,20.66889632,47.60017498,2.141524282,3.4895409510000004,0.0
115.6640625,40.00415552,,0.988207418,21.4138796,,2.328148044,4.068173788,0.0
107.4609375,42.46559312,0.375498221,0.812431681,4.189799331000001,,6.774524082,46.61838710000001,0.0
100.171875,51.75575291,0.428539831,0.081270457,3.2408026760000004,23.76703137,8.097737553,68.18139742,0.0
123.03125,66.72704866,-0.211768464,-1.084792475,134.0200669,94.9808796,-0.5077725160000001,-1.4915324330000002,0.0
127.7578125,49.90252156,0.003549919,-0.1816790039999999,3.755016722,20.7211382,8.111662827,76.24545633,0.0
131.1015625,51.96345468,0.0274951929999999,-0.260587401,1.823578595,14.72262425,10.80190691,136.86332190000002,0.0
113.171875,50.39873966,0.2207651719999999,-0.096921544,1.58361204,,12.84619649,209.1301535,0.0
108.9765625,52.21806214,0.208775555,-0.253509097,2.535953177,13.82624661,9.10668729,119.1817846,0.0
118.1640625,50.28058419,,-0.443982435,15.60367893,48.41209445,3.065684943,8.223162556,0.0
101.2890625,39.74727828,0.668382061,1.695142493,2.071070234,16.33647454,9.321298743,99.14919639,0.0
131.7890625,49.85097359,0.035500415,-0.187288228,6.3361204010000005,,5.545808132,33.33979142,0.0
141.203125,40.23589803,-0.148049195,0.685855333,2.415551839,14.3757062,9.693869132,,0.0
84.3359375,42.10260483,0.859224743,1.982141691,11.53344482,43.87085469,3.969981663,14.9778981,1.0
108.140625,47.37330709,0.322115362,0.0584690479999999,2.455685619,16.52110871,9.130824683,98.31127908,0.0
120.75,50.97854941,0.2683416369999999,-0.101657325,3.057692308,16.558173,7.700618108,76.91338037,0.0
139.6015625,40.11396652,,0.576240204,5.959866221,27.54597971,5.070411939,26.55335482,0.0
159.078125,39.41240473,-0.363834868,1.141354087,0.795986622,9.677674059,18.65277583,427.2568174,0.0
98.0078125,41.79778255,0.24467115,0.794323958,6.5016722410000005,36.97254469,5.532897088,28.75037412,0.0
100.390625,40.94150446,0.582941351,1.144496896,1.418060201,12.30747964,11.78185224,181.1808699,0.0
102.15625,46.99957405,0.539247893,0.889758596,1.781772575,15.25803814,10.94544766,134.0959459,0.0
118.6875,48.3392552,0.150652085,-0.082918779,3.58277592,19.93112734,7.823669901000001,71.40913403,0.0
116.7109375,52.03036258,,-0.390067271,3.279264214,18.97672236,8.044027115,77.58790891,0.0
111.71875,44.77477273,0.046379395,0.234461538,1.5376254180000002,14.03445673,12.52313784,179.92011230000003,0.0
83.1640625,38.85907579,0.8372338090000001,1.988988286,2.929765886,17.79063722,7.750975122000001,71.94492679999999,1.0
120.1953125,52.67219656,-0.082475875,-0.291938666,8.642140468,32.7252528,4.198197521,18.3283291,0.0
117.859375,54.76907978,0.293732491,-0.078752642,2.8043478260000003,17.91036343,8.200372892,78.2680679,0.0
125.546875,43.04283103,0.12323441,0.290817897,4.964882943,23.64227063,6.285218757000001,45.6872032,0.0
104.015625,44.1455307,0.834196383,1.602213762,1.22826087,11.53033968,13.295295800000002,228.3831455,0.0
130.296875,43.72452104,0.239299953,0.7738945190000001,3.327759197,21.93898346,7.633627793,63.68797889,0.0
117.9296875,46.45632754,0.1559550069999999,0.42173165,6.893812709,,5.263504852,27.96636885,0.0
65.6484375,41.74711626,2.497251543,7.762577084,21.5083612,61.49252148,2.597243105,5.004489646000001,0.0
107.5,53.15190495,0.1384594069999999,-0.384323712,12.06438127,39.46413683,3.27904672,9.888222715,0.0
115.140625,53.13819459,0.41610718,0.061520744,3.122073579,20.18870378,8.228572369,76.3766148,0.0
99.328125,38.58981192,0.616291639,2.2593105330000003,1.601170569,15.77583241,11.32787187,139.6067179,0.0
95.8671875,42.05992212,0.326386917,0.8035017940000001,1.83277592,12.24896949,11.249331,177.2307712,0.0
136.0546875,41.24115598,-0.111902833,1.355572921,3.299331104,17.63582833,7.333401851,66.78067119,0.0
123.4296875,47.60164841,-0.176875998,0.0289521129999999,20.88545151,50.93637669,2.208611497,3.349894223,0.0
102.2265625,42.64519588,0.163857523,0.2207917539999999,2.06270903,,10.18245963,125.2440986,0.0
117.6796875,47.26123107,0.221762399,0.071226235,29.07608696,66.36713836,1.993661898,2.319768442,0.0
119.3125,47.29821449,,0.275694261,3.3252508360000004,,7.40122619,68.32711084,0.0
125.96875,51.60713031,0.106987611,-0.515704012,2.594481605,,9.371371993,104.1369339,0.0
83.96875,32.78693945,0.972955394,4.940514989,1.638795987,11.93460301,12.15731657,199.3218792,0.0
88.0859375,38.40146224,0.660296117,1.6228695430000002,1.204013378,,13.03872101,185.6104876,0.0
99.1015625,49.71981494,0.7319006459999999,0.7738120140000001,5.194816054,26.82953758,5.744288752999999,34.9571191,0.0
126.5859375,56.64328173,0.019304231,-0.556150709,1.768394649,16.36858188,10.80425283,128.3633512,0.0
108.09375,52.13315846,0.559001978,0.263901659,2.025083612,14.78104543,10.79903329,141.8293064,0.0
139.0859375,49.12086931,,-0.267139517,2.171404682,15.07705576,10.59188541,140.48125249999998,0.0
122.4453125,51.803385600000006,0.058693361,-0.173922338,55.34197324,90.62547951,1.132441144,-0.5580662270000001,0.0
118.953125,41.61483723,0.247796905,1.066128375,3.081103679,15.23344359,7.705838389,85.24508557,0.0
89.25,36.85635122,0.741807202,2.360793604,2.816053512,15.92938881,7.890750177999999,81.86656269,0.0
90.9921875,43.89805237,0.548301863,1.218835491,2.738294314,19.80935656,8.216918759,74.58950321,0.0
109.34375,47.02765767,0.473124566,0.368740402,2.6989966560000003,,8.130058405,67.18602103,0.0
85.0625,36.3229331,,2.729992403,2.665551839,19.16767722,8.280937232000001,75.61535645,0.0
100.6015625,45.04534865,0.2492023619999999,0.458142375,5.115384615,24.70887477,5.376841692,30.93481785,0.0
121.5390625,54.58063163,0.226731698,-0.399871408,1.805183946,,12.1473069,209.7164076,0.0
134.765625,52.58705348,-0.2420487939999999,-0.32185931,1.323578595,14.2057791,12.37324475,167.0462382,0.0
103.703125,49.09387681,0.451433221,-0.1499518719999999,1.214046823,11.62769744,13.55265564,231.4907706,0.0
124.046875,48.95722932,,-0.168790761,2.047658863,17.45343263,10.30828228,114.761837,0.0
130.484375,45.63321576,0.141510594,0.2311741389999999,2.972408027,18.30926464,7.532465375,66.00795795,0.0
132.0078125,50.33411742,0.165458239,-0.321938941,2.164715719,13.0086976,10.8574594,,0.0
90.078125,40.29163401,0.5210189239999999,0.992891081,1.443979933,12.29403037,12.12879427,188.0420885,0.0
150.7890625,62.11376311,-0.8051911359999999,-0.16874534,200.5,54.83693523,-1.530877642,1.6582949809999998,0.0
115.3203125,45.5615884,0.299414607,0.642795754,1.7884615380000002,16.34308893,10.58825144,122.0038904,0.0
118.6796875,45.42145239,0.13626684,0.11444272,2.4122073580000003,,8.978143657999999,,0.0
120.6640625,53.76108568,0.113839251,-0.250123521,21.4506689,55.27321989,2.502148287,4.933192116,0.0
84.6953125,49.34849899,0.960378055,1.102570305,5.490802676,27.76409972,6.181767503,40.39924672,1.0
94.6328125,36.21914012,0.3307074789999999,2.221678334,2.534280936,21.23730379,8.744139992000001,,0.0
122.921875,49.54347986,0.02400085,-0.464245617,1.071906355,14.60310523,15.09658864,237.3145092,0.0
74.546875,39.23723108,2.382242416,7.96573733,13.0493311,44.73781003,3.707019777,13.32144303,1.0
108.6875,54.38358409,0.223898891,-0.531247702,2.606187291,18.16160994,9.409294379,99.68367055,0.0
103.8125,50.63653418,0.375638497,0.081458509,1.47826087,10.68867883,14.10235066,281.7702199,0.0
119.8984375,53.82550508,0.143378486,-0.528427658,4.04180602,24.57913147,6.581293412000001,44.89951492,0.0
125.765625,52.55421076,0.022741094,-0.266224969,28.58361204,55.13650314,1.777837371,2.018603685,0.0
115.71875,45.69667957,0.306834234,0.370789606,1.62541806,,11.30577785,141.2955454,0.0
96.3203125,44.44535507,0.425440734,0.502140158,3.341137124,19.59316173,7.063132272000001,58.68084159,0.0
117.3359375,53.79232016,0.0531381229999999,-0.544381902,4.212374582,24.60830367,6.658335798,46.98928456,0.0
124.65625,47.67770009,0.180076571,0.393275834,1.902173913,15.02510592,9.874098407,115.5710287,0.0
86.0859375,35.6335576,1.047154033,3.110383427,4.713210702,28.69757298,6.289861465,39.34660537,0.0
123.0,39.9607229,,1.329552086,1.4030100330000002,16.01315693,12.58425723,165.6547184,0.0
119.6484375,50.82669541,0.125988795,-0.490890709,14.03929766,48.12898251,3.350884269,9.865338608,0.0
132.34375,50.42064271,-0.138260992,-0.217557628,5.273411371,30.20752628,5.789632521000001,,0.0
82.8203125,33.02495117,,7.984340445,19.73578595,51.84946138,2.679094902,6.209272718999999,1.0
